DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
355165.96,786,43.076331,-89.381475,6592,5.51,5.51,EB East Wash fs S Webster ,1323,8.51,8.51,71.03,71.03,0,0,"[-89.38146897275927, 43.076323056524885]"
1511269.6,440,43.074479,-89.38618,6593,134.59,134.59,SB N Carroll fs W Mifflin ,1324,102.63,102.63,302.25,302.25,0,0,"[-89.38617397078704, 43.07447105694403]"
51283.23,918,43.089622,-89.368749,6594,4.0,4.0,EB E Johnson fs N Baldwin ,1325,8.51,8.51,10.26,10.26,0,0,"[-89.36874297499928, 43.08961405356348]"
16147.58,876,43.106898,-89.34517,6595,5.5,5.5,WB Commercial ns North Lawn ,1326,2.01,2.01,3.23,3.23,0,0,"[-89.34516397996828, 43.10689004895444]"
50159.97,504,43.097097,-89.368002,6596,1.5,1.5,EB Sherman fs Sherman ,1329,7.5,7.5,10.03,10.03,0,0,"[-89.36799597389465, 43.09708905182417]"
54572.5,126,43.093129,-89.363622,6597,7.5,7.5,EB E Johnson ns Fordem ,1333,5.0,5.0,10.91,10.91,0,0,"[-89.36361597517437, 43.09312105227815]"
32366.77,132,43.114089,-89.363653,6598,2.51,2.51,NB N Sherman ns Aberg ,1341,2.02,2.02,6.47,6.47,0,0,"[-89.36364697336549, 43.114081049067366]"
130294.23,497,43.095326,-89.35242,6599,2.5,2.5,NB Winnebago fs S Fourth ,1343,0.5,0.5,26.06,26.06,0,0,"[-89.35241397923912, 43.095318051556056]"
252308.89,840,43.091981,-89.360054,6600,5.01,5.01,WB East Wash fs N First ,1350,9.51,9.51,50.46,50.46,0,0,"[-89.36004797723004, 43.09197305241309]"
0.0,960,43.095595,-89.338206,6601,0.0,0.0,NB S Fair Oaks at Cap City Path ,1353,0.5,0.5,0.0,0.0,0,0,"[-89.33819998349423, 43.095587050812014]"
7245.33,125,43.094358,-89.370363,6602,1.5,1.5,WB Sherman ns N Thorton ,1354,0.5,0.5,1.45,1.45,0,0,"[-89.37035697386827, 43.09435005294134]"
505235.41,797,43.080361,-89.383979,6603,2.51,0.0,WB E Gorham ns N Hancock ,1358,1.5,0.0,101.05,97.16,0,0,"[-89.38397297132026, 43.08035305604976]"
1687.18,485,43.091139,-89.357968,6604,0.0,0.0,SB S First fs E Main ,1372,0.0,0.0,0.34,0.34,0,0,"[-89.35796197825537, 43.091131052338625]"
2263.2,870,43.10486,-89.351002,6605,0.0,0.0,NB North ns Hoard ,1375,0.0,0.0,0.45,0.45,0,0,"[-89.35099597834339, 43.10485204977073]"
43524.1,523,43.101124,-89.363887,6606,2.5,2.5,NB Fordem fs Mcguire ,1379,3.0,3.0,8.7,8.7,0,0,"[-89.36388097451491, 43.1011160515211]"
15145.08,131,43.114291,-89.357255,6607,0.5,0.5,WB Aberg at Loftsgordan Rr ,1380,1.5,1.5,3.03,3.03,0,0,"[-89.35724897552255, 43.114283048559635]"
329238.13,846,43.093851,-89.357484,6608,16.52,16.52,WB East Wash fs N Second ,1382,10.51,10.51,65.85,65.85,0,0,"[-89.35747797775173, 43.09384305222744]"
62863.0,484,43.090897,-89.341361,6609,0.0,0.0,WB Oakridge fs Maple ,1386,0.0,0.0,12.57,12.57,0,0,"[-89.34135498314079, 43.09088905175283]"
114599.74,491,43.093069,-89.350669,6610,14.03,14.03,WB Atwood ns Division ,1388,9.02,9.02,22.92,22.92,0,0,"[-89.35066297977419, 43.09306105178973]"
71828.87,961,43.105259,-89.343221,6611,9.01,9.01,SB Oak ns Hoard ,1390,4.01,4.01,14.37,14.37,0,0,"[-89.34321498023415, 43.1052510488684]"
23954.91,845,43.093675,-89.346679,6612,4.51,4.51,EB Atwood fs Ohio ,1391,2.0,2.0,4.79,4.79,0,0,"[-89.34667298104009, 43.09366705115341]"
282905.05,799,43.081262,-89.375213,6613,20.52,20.52,WB East Wash ns N Livingston ,1392,20.53,20.53,56.58,56.58,0,0,"[-89.37520697357569, 43.0812540547215]"
35116.44,248,43.106929,-89.35163,6614,0.5,0.5,WB Commercial fs North ,1394,0.5,0.5,7.02,7.02,0,0,"[-89.3516239778272, 43.10692104939235]"
110351.11,810,43.082051,-89.37941,6615,9.5,9.5,EB E Johnson fs N Blount ,1397,3.5,3.5,22.07,20.85,0,0,"[-89.37940397250632, 43.08204305550943]"
124266.96,843,43.093417,-89.348902,6616,8.01,8.01,WB Atwood fs Evergreen ,1398,4.51,4.51,24.85,24.85,0,0,"[-89.34889598049429, 43.09340905178233]"
103090.76,797,43.079922,-89.384177,6617,11.0,11.0,SB N Hamilton fs E Gorham ,1404,14.01,14.01,20.62,20.62,0,0,"[-89.38417097061821, 43.07991405605799]"
35715.05,543,43.111509,-89.36184,6618,0.0,0.0,WB Roth fs Ruskin ,1410,2.52,2.52,7.14,7.14,0,0,"[-89.36183397421738, 43.11150104952692]"
85881.49,480,43.090111,-89.3626,6619,2.5,2.5,WB East Wash at Yahara ,1412,3.5,3.5,17.18,17.18,0,0,"[-89.36259397626455, 43.090103052962455]"
14560.6,526,43.101732,-89.331147,6620,4.03,4.03,SB N Fair Oaks ns Chicago ,1420,1.68,1.68,2.91,2.91,0,0,"[-89.33114098400762, 43.10172404933544]"
15103.3,878,43.107091,-89.354359,6621,3.0,3.0,NB Packers fs Commercial ,1427,0.0,0.0,3.02,3.02,0,0,"[-89.35435297728357, 43.10708304991257]"
77007.92,248,43.106714,-89.351445,6622,2.0,2.0,EB Commercial ns North ,1435,4.51,4.51,15.4,15.4,0,0,"[-89.3514389781305, 43.106706049512]"
11154.23,860,43.099602,-89.332669,6623,1.0,1.0,EB Milwaukee ns S Fair Oaks ,1437,0.0,0.0,2.23,2.23,0,0,"[-89.33266298468507, 43.099594049281684]"
1132.67,838,43.09128,-89.338841,6624,0.0,0.0,EB Oakridge ns Welch ,1441,0.0,0.0,0.23,0.23,0,0,"[-89.33883498349465, 43.091272051182465]"
78343.83,167,43.085668,-89.357047,6625,0.0,0.0,NB Rogers ns Spaight ,1447,0.0,0.0,15.67,15.67,0,0,"[-89.35704097843275, 43.08566005299988]"
566.33,483,43.090452,-89.347115,6626,0.0,0.0,EB Oakridge fs Evergreen ,1457,0.0,0.0,0.11,0.11,0,0,"[-89.34710898098626, 43.090444052093446]"
163508.4,860,43.099808,-89.332508,6627,2.0,2.0,WB Milwaukee fs N Fair Oaks ,1462,2.0,2.0,32.7,32.7,0,0,"[-89.33250198465792, 43.099800049477984]"
0.0,772,43.074728,-89.378859,6628,3.01,3.01,WB King fs E Wilson ,1468,3.51,3.51,0.0,0.0,0,0,"[-89.37885297260331, 43.07472005596446]"
95153.01,166,43.088784,-89.357909,6629,7.51,7.51,SB Winnebago ns Riverside ,1472,7.02,7.02,19.03,19.03,0,0,"[-89.35790297770103, 43.08877605276441]"
108491.61,171,43.100066,-89.343177,6630,4.0,4.0,WB Milwaukee ns Waubesa ,1474,2.0,2.0,21.7,21.7,0,0,"[-89.34317098131449, 43.10005805005816]"
134833.35,844,43.093134,-89.326923,6631,0.5,0.5,SB Walter fs Richard ,1478,2.03,2.03,26.97,26.97,0,0,"[-89.32691698686901, 43.09312605085693]"
130293.99,451,43.07691,-89.373734,6632,4.01,4.01,WB Williamson fs S Blount ,1480,2.0,2.0,26.06,26.06,0,0,"[-89.37372797393313, 43.07690205535241]"
183973.1,173,43.104353,-89.34153,6633,25.53,25.53,EB East Wash fs N Marquette ,1481,23.53,23.53,36.79,36.79,0,0,"[-89.34152398101938, 43.10434504979898]"
152187.56,861,43.10002,-89.341387,6634,4.0,4.0,WB Milwaukee ns N Marquette ,1482,2.0,2.0,30.44,30.44,0,0,"[-89.34138098200548, 43.10001205001474]"
31714.67,837,43.090871,-89.343472,6635,0.0,0.0,WB Oakridge ns Miller ,1484,0.0,0.0,6.34,6.34,0,0,"[-89.34346598207729, 43.09086305150377]"
376846.47,81,43.072705,-89.381305,6636,5.5,5.5,WB E Wilson ns M L K Jr ,1486,3.51,3.51,75.37,75.37,0,0,"[-89.3812989729025, 43.072697056891585]"
309382.62,851,43.096428,-89.354049,6637,1.5,1.5,WB East Wash ns S Fourth ,1488,6.01,6.01,61.88,61.88,0,0,"[-89.35404297818735, 43.0964200517845]"
99764.34,825,43.088796,-89.364515,6638,0.5,0.5,WB East Wash ns N Dickinson ,1494,1.5,1.5,19.95,19.95,0,0,"[-89.36450897540603, 43.08878805361185]"
334854.83,446,43.076189,-89.383821,6639,33.01,33.01,NB N Pinckney ns E Mifflin ,1495,26.52,26.52,66.97,66.97,0,0,"[-89.383814971802, 43.07618105669041]"
68487.61,169,43.09222,-89.354868,6640,8.01,8.01,NB Winnebago fs Atwood ,1499,8.52,8.52,13.7,13.7,0,0,"[-89.35486197874252, 43.09221205185298]"
109079.55,549,43.114329,-89.361825,6641,6.0,6.0,WB Aberg fs Ruskin ,1504,5.0,5.0,21.82,21.82,0,0,"[-89.36181897417033, 43.11432104896173]"
124227.37,805,43.081151,-89.365311,6642,10.52,10.52,EB Jenifer ns S Ingersoll ,1505,7.52,7.52,24.85,24.85,0,0,"[-89.3653049768683, 43.08114305467746]"
88636.93,451,43.07717,-89.372784,6643,9.51,9.51,EB Williamson fs S Blount ,1509,4.51,4.51,17.73,17.73,0,0,"[-89.37277797496867, 43.07716205566748]"
54122.26,480,43.089771,-89.362415,6644,5.01,5.01,EB East Wash at Yahara ,1513,2.0,2.0,10.82,10.82,0,0,"[-89.36240897654878, 43.08976305251479]"
28970.86,866,43.102845,-89.350325,6645,1.5,1.5,SB North fs E Johnson ,1518,0.0,0.0,5.79,5.79,0,0,"[-89.35031897877471, 43.10283704981579]"
2265.33,484,43.090825,-89.340743,6646,0.0,0.0,EB Oakridge ns Maple ,1519,0.0,0.0,0.45,0.45,0,0,"[-89.34073698269164, 43.09081705197014]"
21679.63,823,43.087224,-89.372764,6647,6.02,0.0,NB N Ingersoll fs E Johnson ,1521,6.5,0.0,4.34,0.0,0,0,"[-89.37275797407574, 43.087216053470605]"
146357.83,819,43.085634,-89.361147,6648,19.03,19.03,WB Williamson fs S Dickinson ,1526,15.53,15.53,29.27,29.27,0,0,"[-89.36114097733116, 43.08562605360207]"
570263.15,811,43.083674,-89.362111,6649,49.57,49.57,WB Jenifer fs S Baldwin ,1530,36.58,36.58,114.05,114.05,0,0,"[-89.36210497692356, 43.08366605380541]"
26194.65,225,43.101098,-89.365319,6650,4.0,4.0,EB Sherman ns Mcguire ,1533,3.5,3.5,5.24,5.24,0,0,"[-89.36531297419914, 43.1010900509942]"
301068.58,796,43.078985,-89.368807,6651,19.53,19.53,WB Jenifer ns S Paterson ,1536,17.54,17.54,60.21,60.21,0,0,"[-89.36880097565242, 43.078977055247385]"
84065.93,497,43.095317,-89.352766,6652,6.01,6.01,SB Winnebago ns S Fourth ,1538,1.0,1.0,16.81,16.81,0,0,"[-89.35275997833413, 43.09530905128446]"
44531.16,477,43.088539,-89.352217,6653,0.0,0.0,WB Rutledge ns Russell ,1542,0.0,0.0,8.91,8.91,0,0,"[-89.35221097955593, 43.08853105240464]"
14562.14,860,43.099942,-89.331767,6654,3.02,3.02,NB N Fair Oaks fs Milwaukee ,1555,0.56,0.56,2.91,2.91,0,0,"[-89.33176098488637, 43.099934049214276]"
679945.93,773,43.074847,-89.387834,6655,54.56,54.56,WB State ns W Dayton ,1558,54.56,54.56,135.99,135.99,0,0,"[-89.38782797082172, 43.074839057105564]"
74681.52,809,43.082421,-89.36352,6656,9.01,9.01,EB Jenifer ns S Few ,1559,10.02,10.02,14.94,14.94,0,0,"[-89.36351397694114, 43.082413053813994]"
130179.23,806,43.082353,-89.372916,6657,9.01,9.01,EB East Wash fs S Paterson ,1565,7.01,7.01,26.04,26.04,0,0,"[-89.37290997408971, 43.08234505435872]"
13592.0,836,43.090489,-89.34914,6658,0.0,0.0,WB Oakridge fs Dunning ,1566,0.0,0.0,2.72,2.72,0,0,"[-89.34913398052801, 43.09048105181164]"
69197.91,544,43.111671,-89.363618,6659,2.51,2.51,WB Roth ns N Sherman ,1572,2.52,2.52,13.84,13.84,0,0,"[-89.36361197355657, 43.111663049179974]"
87976.07,170,43.094171,-89.353335,6660,1.0,1.0,NB Winnebago ns Linden ,1575,2.01,2.01,17.6,17.6,0,0,"[-89.35332897879786, 43.09416305178856]"
557.33,125,43.094439,-89.369906,6661,0.0,0.0,EB Sherman fs N Thorton ,1577,0.5,0.5,0.11,0.11,0,0,"[-89.36989997350685, 43.09443105286744]"
169751.03,795,43.078282,-89.378684,6662,10.01,10.01,EB East Wash ns S Blair ,1579,3.0,3.0,33.95,33.95,0,0,"[-89.3786779725298, 43.07827405590713]"
44866.36,878,43.106715,-89.354273,6663,3.5,3.5,EB Commercial fs Packers ,1585,5.52,5.52,8.97,8.97,0,0,"[-89.35426697771662, 43.10670704980531]"
0.0,174,43.093976,-89.340604,6664,1.0,1.0,NB S Fair Oaks fs Atwood ,1587,2.0,2.0,0.0,0.0,0,0,"[-89.3405979821009, 43.09396805090968]"
18958.93,127,43.091706,-89.365698,6665,6.0,6.0,EB E Johnson ns N Thorton ,1595,0.5,0.5,3.79,3.79,0,0,"[-89.36569197579388, 43.09169805284027]"
51767.96,1020,43.101395,-89.349622,6666,2.5,2.5,SB North ns E Mifflin ,1598,1.0,1.0,10.35,10.35,0,0,"[-89.34961597882427, 43.10138705010211]"
42317.78,876,43.106684,-89.345541,6667,1.0,1.0,EB Commercial ns North Lawn ,1605,1.5,1.5,8.46,8.46,0,0,"[-89.34553497957621, 43.10667604959101]"
44592.06,796,43.078654,-89.368869,6668,5.01,5.01,EB Jenifer ns S Paterson ,1615,1.5,1.5,8.92,8.92,0,0,"[-89.36886297606122, 43.07864605547258]"
388939.85,786,43.076009,-89.382488,6669,3.0,3.0,WB East Wash fs N Webster ,1618,2.0,2.0,77.79,77.79,0,0,"[-89.38248197140601, 43.07600105640285]"
34347.18,128,43.093656,-89.361584,6670,0.0,0.0,SB N First ns E Dayton ,1624,0.0,0.0,6.87,6.87,0,0,"[-89.36157797582634, 43.093648052318386]"
33263.31,175,43.091735,-89.335704,6671,0.0,0.0,WB Atwood ns Lakeland ,1628,0.0,0.0,6.65,6.65,0,0,"[-89.3356979842278, 43.09172705154954]"
4516.89,866,43.103454,-89.350324,6672,0.0,0.0,NB North fs E Johnson ,1635,0.0,0.0,0.9,0.9,0,0,"[-89.35031797907033, 43.10344605017436]"
782966.71,823,43.08777,-89.373443,6673,41.02,41.02,WB E Gorham ns N Ingersoll ,1636,20.01,20.01,156.59,156.59,0,0,"[-89.37343697364759, 43.087762054196986]"
0.0,960,43.095828,-89.338268,6674,2.5,2.5,SB S Fair Oaks at Cap City Path ,1640,5.01,5.01,0.0,0.0,0,0,"[-89.33826198236117, 43.09582005104006]"
32960.01,491,43.09254,-89.350706,6675,5.01,5.01,EB Eastwood fs Division ,1643,2.5,2.5,6.59,6.59,0,0,"[-89.35069998008797, 43.09253205203775]"
88478.82,473,43.087343,-89.358898,6676,2.5,2.5,EB Williamson fs Rogers ,1645,2.51,2.51,17.7,17.7,0,0,"[-89.35889197821163, 43.08733505355666]"
363746.63,817,43.084716,-89.370296,6677,15.52,15.52,WB East Wash fs N Ingersoll ,1650,5.01,5.01,72.75,72.75,0,0,"[-89.37028997418275, 43.08470805462647]"
8349.93,503,43.09665,-89.351381,6678,0.0,0.0,NB Winnebago ns Lafollette ,1659,0.5,0.5,1.67,1.67,0,0,"[-89.35137497942395, 43.096642050758405]"
238017.66,806,43.082237,-89.373829,6679,16.52,16.52,WB East Wash fs N Paterson ,1660,9.51,9.51,47.6,47.6,0,0,"[-89.37382297376355, 43.08222905463761]"
298143.65,810,43.082741,-89.380595,6680,17.51,16.51,WB E Gorham ns N Blount ,1664,12.01,12.01,59.63,57.74,0,0,"[-89.38058897215505, 43.08273305486589]"
248819.19,856,43.098301,-89.35669,6681,4.0,4.0,EB E Johnson fs N Fourth ,1675,0.0,0.0,49.76,49.76,0,0,"[-89.35668397781349, 43.09829305112124]"
128396.11,845,43.093837,-89.346939,6682,13.52,13.52,WB Atwood ns Ohio ,1682,6.01,6.01,25.68,25.68,0,0,"[-89.34693298008672, 43.09382905135781]"
156050.44,811,43.083665,-89.361729,6683,19.53,19.53,EB Jenifer ns S Baldwin ,1689,12.02,12.02,31.21,31.21,0,0,"[-89.36172297771228, 43.083657054055664]"
18689.0,838,43.091575,-89.338569,6684,0.0,0.0,WB Oakridge ns Welch ,1690,0.0,0.0,3.74,3.74,0,0,"[-89.33856298287962, 43.09156705139035]"
67894.83,523,43.100578,-89.364196,6685,1.5,1.5,SB Fordem fs Mcguire ,1692,4.0,4.0,13.58,13.58,0,0,"[-89.36418997436347, 43.10057005135038]"
4457.46,821,43.08709,-89.353342,6686,0.0,0.0,EB Rutledge ns Walton ,1695,0.0,0.0,0.89,0.89,0,0,"[-89.35333597951013, 43.087082052643574]"
26277.43,817,43.084098,-89.36905,6687,0.0,0.0,SB S Ingersoll fs East Wash ,1700,1.5,1.5,5.26,5.26,0,0,"[-89.36904397503736, 43.08409005464443]"
153608.87,864,43.100618,-89.354007,6688,4.5,4.5,WB E Johnson ns N Sixth ,1704,5.51,5.51,30.72,30.72,0,0,"[-89.35400097805537, 43.100610050844615]"
49706.88,126,43.093603,-89.363498,6689,3.5,3.5,NB Fordem fs E Johnson ,1707,1.5,1.5,9.94,9.94,0,0,"[-89.36349197545191, 43.09359505230711]"
245856.46,493,43.093959,-89.342036,6690,21.04,21.04,WB Atwood fs S Marquette ,1710,7.01,7.01,49.17,49.17,0,0,"[-89.3420299820151, 43.09395105101546]"
41762.31,489,43.092595,-89.352892,6691,13.02,13.02,WB Atwood ns Rusk ,1712,1.5,1.5,8.35,8.35,0,0,"[-89.3528859789448, 43.092587051792165]"
10055.16,130,43.109495,-89.363707,6692,1.5,1.5,NB N Sherman ns Oxford ,1715,1.0,1.0,2.01,2.01,0,0,"[-89.36370097417122, 43.109487049577936]"
10043.58,221,43.103622,-89.363835,6693,1.0,1.0,NB N Sherman fs Fordem ,1717,1.0,1.0,2.01,2.01,0,0,"[-89.363828974334, 43.10361405026725]"
63304.39,451,43.077325,-89.372372,6694,8.51,8.51,WB Jenifer ns Williamson ,1720,1.0,1.0,12.66,12.66,0,0,"[-89.37236597450828, 43.0773170554593]"
566.33,175,43.091932,-89.337025,6695,0.0,0.0,EB Oakridge ns Atwood ,1725,0.0,0.0,0.11,0.11,0,0,"[-89.33701898343433, 43.09192405082507]"
394750.21,822,43.087266,-89.366689,6696,16.52,16.52,WB East Wash fs N Baldwin ,1730,13.02,13.02,78.95,78.95,0,0,"[-89.36668297583505, 43.087258053569414]"
351381.19,80,43.074531,-89.379933,6697,17.03,17.03,EB King ns E Wilson ,1737,7.52,7.52,70.28,70.28,0,0,"[-89.37992697348083, 43.07452305641]"
59779.93,862,43.100148,-89.346561,6698,1.0,1.0,WB Milwaukee ns Farwell ,1748,0.0,0.0,11.96,11.96,0,0,"[-89.34655497999844, 43.1001400500535]"
400615.77,809,43.082752,-89.363446,6699,32.55,32.55,WB Jenifer ns S Few ,1750,22.55,22.55,80.12,80.12,0,0,"[-89.36343997728173, 43.08274405422409]"
14525.33,860,43.099405,-89.331817,6700,4.01,4.01,EB Milwaukee fs S Fair Oaks ,1751,5.37,5.37,2.91,2.91,0,0,"[-89.33181098487005, 43.099397049204796]"
15021.66,169,43.091871,-89.355152,6701,5.51,5.51,NB Winnebago ns Atwood ,1753,3.51,3.51,3.0,3.0,0,0,"[-89.35514597799103, 43.09186305184289]"
10592.39,224,43.106375,-89.339477,6702,3.5,3.5,EB East Wash ns Aberg ,1757,1.0,1.0,2.12,2.12,0,0,"[-89.33947098194969, 43.106367048626005]"
16741.43,549,43.114105,-89.361072,6703,0.5,0.5,EB Aberg fs Ruskin ,1759,0.0,0.0,3.35,3.35,0,0,"[-89.3610659740882, 43.11409704924755]"
53446.12,857,43.098065,-89.350861,6704,6.01,6.01,SB S Sixth fs East Wash ,1762,5.01,5.01,10.69,10.69,0,0,"[-89.35085497929876, 43.09805705079136]"
16048.22,870,43.105084,-89.351397,6705,0.0,0.0,SB North ns Hoard ,1766,0.0,0.0,3.21,3.21,0,0,"[-89.35139097832062, 43.10507605010214]"
54061.3,918,43.089783,-89.369317,6706,3.5,3.5,NB N Baldwin fs E Johnson ,1767,6.0,6.0,10.81,10.81,0,0,"[-89.36931097429779, 43.08977505288976]"
96328.64,172,43.103889,-89.343296,6707,12.51,12.51,SB Oak ns East Wash ,1774,8.02,8.02,19.27,19.27,0,0,"[-89.34328998062665, 43.10388104980424]"
203236.72,172,43.104077,-89.342987,6708,14.51,14.51,NB Oak fs East Wash ,1777,11.03,11.03,40.65,40.65,0,0,"[-89.34298098069992, 43.104069049586045]"
25048.06,847,43.094122,-89.362695,6709,0.0,0.0,WB E Johnson fs N First ,1780,0.0,0.0,5.01,5.01,0,0,"[-89.3626889756705, 43.09411405260868]"
229084.2,835,43.090025,-89.351203,6710,0.0,0.0,SB Division fs Oakridge ,1784,0.0,0.0,45.82,45.82,0,0,"[-89.35119697994779, 43.09001705249862]"
10084.37,176,43.090968,-89.327914,6711,1.55,1.55,NB Walter at Cap City Path ,1785,1.02,1.02,2.02,2.02,0,0,"[-89.32790798670952, 43.09096005044637]"
81447.77,850,43.095847,-89.326808,6712,0.5,0.5,SB Walter ns Dawes ,1786,1.01,1.01,16.29,16.29,0,0,"[-89.32680198692819, 43.09583905030361]"
2305365.83,439,43.075033,-89.382303,6713,100.6,100.6,NB S Pinckney fs E Main ,1787,68.58,68.58,461.07,461.07,0,0,"[-89.38229697200873, 43.07502505598887]"
172302.3,36,43.073405,-89.386181,6714,12.0,12.0,WB West Wash ns N Fairchild ,1790,3.5,3.5,34.46,34.46,0,0,"[-89.38617497100948, 43.07339705659588]"
55931.94,127,43.09091,-89.367254,6715,1.5,1.5,WB E Johnson ns N Dickinson ,1798,3.0,3.0,11.19,11.19,0,0,"[-89.36724797432899, 43.09090205293658]"
29613.41,825,43.088339,-89.364429,6716,2.0,2.0,EB East Wash ns S Dickinson ,1805,1.0,1.0,5.92,5.92,0,0,"[-89.36442297616719, 43.08833105354834]"
13945.91,844,43.093268,-89.326626,6717,2.02,2.02,NB Walter ns Richard ,1809,1.53,1.53,2.79,2.79,0,0,"[-89.32661998705147, 43.09326005044632]"
89538.96,853,43.097057,-89.358741,6718,7.5,7.5,WB E Johnson ns N Third ,1812,1.0,1.0,17.91,17.91,0,0,"[-89.35873497644731, 43.09704905127803]"
14001.46,816,43.08429,-89.359074,6719,0.0,0.0,EB Spaight ns S Dickinson ,1813,0.0,0.0,2.8,2.8,0,0,"[-89.35906797810753, 43.08428205354903]"
510726.81,439,43.074447,-89.38217,6720,43.07,43.07,EB E Main ns S Pinckney ,1823,31.06,31.06,102.15,102.15,0,0,"[-89.38216397253787, 43.07443905627233]"
115267.05,834,43.090431,-89.356623,6721,20.53,20.53,SB Winnebago ns S First ,1830,8.02,8.02,23.05,23.05,0,0,"[-89.35661697792627, 43.09042305290849]"
89870.34,457,43.08079,-89.381201,6722,9.01,6.0,EB E Johnson fs N Blair ,1831,4.5,4.5,17.97,17.31,0,0,"[-89.38119497238111, 43.080782055450136]"
906208.46,818,43.085229,-89.377062,6723,53.53,50.02,WB E Gorham ns N Paterson ,1834,35.52,35.52,181.24,178.02,0,0,"[-89.37705597290021, 43.08522105464631]"
308205.13,504,43.096918,-89.36841,6724,15.01,15.01,WB Sherman ns Sherman ,1838,19.51,19.51,61.64,61.64,0,0,"[-89.3684039738401, 43.09691005172739]"
109302.19,783,43.075604,-89.376735,6725,17.53,17.53,EB E Wilson ns S Franklin ,1839,14.53,14.53,21.86,21.86,0,0,"[-89.37672897341758, 43.075596056336586]"
83292.59,521,43.099918,-89.336916,6726,1.5,1.5,WB Milwaukee ns St Paul ,1842,3.5,3.5,16.66,16.66,0,0,"[-89.33690998342385, 43.09991004983684]"
7796.33,847,43.094265,-89.361707,6727,1.0,1.0,EB E Johnson fs N First ,1843,1.5,1.5,1.56,1.56,0,0,"[-89.3617009760491, 43.09425705185127]"
172193.73,857,43.098298,-89.351552,6728,10.01,10.01,WB East Wash fs N Sixth ,1846,3.5,3.5,34.44,34.44,0,0,"[-89.35154597827228, 43.09829005058653]"
1690.2,128,43.093235,-89.360634,6729,0.0,0.0,NB N First fs E Mifflin ,1847,0.0,0.0,0.34,0.34,0,0,"[-89.36062797669499, 43.0932270519063]"
16147.58,877,43.106908,-89.347282,6730,3.5,3.5,WB Commercial ns Kedzie ,1852,2.01,2.01,3.23,3.23,0,0,"[-89.34727597906837, 43.106900049344326]"
6129.09,227,43.099667,-89.335459,6731,0.0,0.0,EB Milwaukee fs S Bryan ,1855,0.0,0.0,1.23,1.23,0,0,"[-89.335452983084, 43.09965904971741]"
6181.65,80,43.075937,-89.38034,6732,0.0,0.0,SB S Butler ns E Main ,1870,0.0,0.0,1.24,1.24,0,0,"[-89.3803339723273, 43.07592905632012]"
174860.58,81,43.072813,-89.381885,6733,0.0,0.0,SB M L K Jr at Ccb ,1872,0.0,0.0,34.97,34.97,0,0,"[-89.38187897230581, 43.07280505643144]"
19602.06,526,43.101481,-89.330974,6734,0.0,0.0,NB N Fair Oaks ns Chicago ,1873,2.81,2.81,3.92,3.92,0,0,"[-89.33096798473312, 43.10147304961646]"
7812.67,132,43.114124,-89.363344,6735,1.0,1.0,EB Aberg fs N Sherman ,1877,0.0,0.0,1.56,1.56,0,0,"[-89.3633379737924, 43.114116049264354]"
535046.72,805,43.081482,-89.365249,6736,34.55,34.55,WB Jenifer ns S Ingersoll ,1878,24.05,24.05,107.01,107.01,0,0,"[-89.36524297689466, 43.08147405418821]"
177631.99,822,43.087382,-89.3658,6737,6.01,6.01,EB East Wash fs S Baldwin ,1883,9.51,9.51,35.53,35.53,0,0,"[-89.36579397538445, 43.087374053115376]"
62201.39,510,43.098287,-89.326946,6738,7.51,7.51,WB Milwaukee fs Walter ,1886,7.13,7.13,12.44,12.44,0,0,"[-89.32693998664723, 43.098279049320745]"
12821.65,843,43.093256,-89.348643,6739,1.5,1.5,EB Atwood ns Evergreen ,1887,3.01,3.01,2.56,2.56,0,0,"[-89.34863698029166, 43.093248051277996]"
92881.16,176,43.091353,-89.327864,6740,0.0,0.0,SB Walter at Cap City Path ,1890,0.5,0.5,18.58,18.58,0,0,"[-89.32785798642898, 43.09134505056647]"
647038.44,126,43.092789,-89.364524,6741,37.01,37.01,WB E Johnson fs Fordem ,1892,33.52,33.52,129.41,129.41,0,0,"[-89.36451797616054, 43.09278105226295]"
121938.03,131,43.114077,-89.357811,6742,11.04,11.04,EB Aberg at Loftsgordan Rr ,1895,8.44,8.44,24.39,24.39,0,0,"[-89.35780497489179, 43.11406904884073]"
161424.18,494,43.094014,-89.344876,6743,13.52,13.52,WB Atwood ns Hudson ,1898,9.52,9.52,32.28,32.28,0,0,"[-89.34486998134689, 43.09400605154603]"
30120.41,834,43.090439,-89.356277,6744,2.5,2.5,NB Winnebago fs S First ,1901,4.51,4.51,6.02,6.02,0,0,"[-89.3562709784991, 43.09043105221539]"
2244.42,175,43.0916,-89.336001,6745,0.0,0.0,EB Atwood ns Lakeland ,1905,0.0,0.0,0.45,0.45,0,0,"[-89.33599498401865, 43.0915920508848]"
110299.04,962,43.083342,-89.360791,6746,0.0,0.0,WB Spaight ns S Baldwin ,1910,0.0,0.0,22.06,22.06,0,0,"[-89.36078497744654, 43.08333405357159]"
58606.73,521,43.099713,-89.337374,6747,2.5,2.5,EB Milwaukee ns St Paul ,1913,2.5,2.5,11.72,11.72,0,0,"[-89.33736798239073, 43.099705049735384]"
