Bicycle,Bus,Carpool2,Carpool3,Carpool4,Carpool5,Carpool7,DES_ID,DES_ID_1,DES_LENGTH,DroveAlone,Ferry,Motorcycle,OBJECTID,OBJECTID_1,ORG_DES_ID,ORG_DES_ID_1,ORG_ID,ORG_ID_1,Other,RESIDENCE,Rail,ShapeSTLength,Subway,Taxi,Total,Trolley,WORKPLACE,Walked,WorkedHome,coordinates
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,14888.33833972,10.0,0.0,0.0,1,2141,1_10,1_10,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,14888.33833972415,0.0,0.0,10.0,0.0,"Census Tract 10, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.43051929259912, 43.05872359846184]]"
0.0,25.0,0.0,0.0,0.0,0.0,0.0,101,101,7271.94134761,10.0,0.0,0.0,2,6100,1_101,1_101,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,7271.941347613898,0.0,0.0,35.0,0.0,"Census Tract 101, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.4487037217782, 43.07901968394355]]"
,,,,,,,102,102,30090.84543643,,,,3,6207,1_102,1_102,1,1,,"Census Tract 1, Dane County, Wisconsin",,30090.845436432777,,,,,"Census Tract 102, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.37354363947391, 43.11822277710774]]"
,,,,,,,103,103,37615.52000148,,,,4,6314,1_103,1_103,1,1,,"Census Tract 1, Dane County, Wisconsin",,37615.52000148433,,,,,"Census Tract 103, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.3362371674424, 43.06733017894498]]"
,,,,,,,104,104,39009.66378674,,,,5,6421,1_104,1_104,1,1,,"Census Tract 1, Dane County, Wisconsin",,39009.6637867369,,,,,"Census Tract 104, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.33424086820831, 43.055643304873655]]"
,,,,,,,105.01,105.01,51567.50395769,,,,6,6528,1_105.01,1_105.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,51567.50395768791,,,,,"Census Tract 105.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.29314957048034, 43.03648150416008]]"
,,,,,,,105.02,105.02,61023.656158,,,,7,6635,1_105.02,1_105.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,61023.65615800364,,,,,"Census Tract 105.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.2720056753369, 43.00692881233553]]"
,,,,,,,106,106,56599.14194339,,,,8,6742,1_106,1_106,1,1,,"Census Tract 1, Dane County, Wisconsin",,56599.14194338645,,,,,"Census Tract 106, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.31954799676403, 42.97785865395301]]"
,,,,,,,107.01,107.01,32425.51174367,,,,9,6849,1_107.01,1_107.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,32425.511743668165,,,,,"Census Tract 107.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.44396270418392, 42.99701306482397]]"
,,,,,,,107.02,107.02,41538.32318623,,,,10,6956,1_107.02,1_107.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,41538.32318622605,,,,,"Census Tract 107.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.42221993621061, 42.97585679693157]]"
,,,,,,,108,108,33896.41978,,,,11,7063,1_108,1_108,1,1,,"Census Tract 1, Dane County, Wisconsin",,33896.41978000252,,,,,"Census Tract 108, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.54013402636183, 43.002976665726955]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.01,109.01,20236.59006904,40.0,0.0,0.0,12,7170,1_109.01,1_109.01,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,20236.590069040172,0.0,0.0,40.0,0.0,"Census Tract 109.01, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.54750424154314, 43.06597321721638]]"
,,,,,,,109.03,109.03,27863.78168255,,,,13,7277,1_109.03,1_109.03,1,1,,"Census Tract 1, Dane County, Wisconsin",,27863.781682550536,,,,,"Census Tract 109.03, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.55136914685653, 43.03059223759067]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.04,109.04,21703.23359592,45.0,0.0,0.0,14,7384,1_109.04,1_109.04,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,21703.23359592283,0.0,0.0,45.0,0.0,"Census Tract 109.04, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.53307633123887, 43.12487262147506]]"
30.0,25.0,4.0,0.0,0.0,0.0,0.0,11.01,11.01,18721.07394476,55.0,0.0,0.0,15,2248,1_11.01,1_11.01,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,18721.073944761334,0.0,0.0,120.0,0.0,"Census Tract 11.01, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.40739003324718, 43.07056495589608]]"
0.0,55.0,0.0,4.0,0.0,0.0,0.0,11.02,11.02,17356.85997881,125.0,0.0,0.0,16,2355,1_11.02,1_11.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,17356.85997880755,0.0,0.0,185.0,0.0,"Census Tract 11.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.41116584233575, 43.075790615835125]]"
0.0,0.0,15.0,0.0,0.0,0.0,0.0,110,110,10089.48258637,45.0,0.0,25.0,17,7491,1_110,1_110,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,10089.482586371727,0.0,0.0,85.0,0.0,"Census Tract 110, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.51133417341711, 43.09143352588734]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.01,111.01,9027.85092232,20.0,0.0,0.0,18,7598,1_111.01,1_111.01,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,9027.850922321148,0.0,0.0,20.0,0.0,"Census Tract 111.01, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.49830702444065, 43.10113925720311]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.02,111.02,13881.71468959,10.0,0.0,0.0,19,7705,1_111.02,1_111.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,13881.714689588609,0.0,0.0,10.0,0.0,"Census Tract 111.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.47267590164418, 43.12096705792559]]"
,,,,,,,112,112,27893.50847104,,,,20,7812,1_112,1_112,1,1,,"Census Tract 1, Dane County, Wisconsin",,27893.50847103721,,,,,"Census Tract 112, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.4511601696397, 43.15737306355968]]"
,,,,,,,113.01,113.01,45413.98594228,,,,21,7919,1_113.01,1_113.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,45413.985942283245,,,,,"Census Tract 113.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.4539676463367, 43.20653537030821]]"
,,,,,,,113.02,113.02,38426.57207752,,,,22,8026,1_113.02,1_113.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,38426.57207752497,,,,,"Census Tract 113.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.4367161517534, 43.18448083415673]]"
,,,,,,,114.01,114.01,56969.20860928,,,,23,8133,1_114.01,1_114.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,56969.208609277055,,,,,"Census Tract 114.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.26298300841516, 43.069425898591234]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,114.02,57751.79997412,15.0,0.0,0.0,24,8240,1_114.02,1_114.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,57751.799974121546,0.0,0.0,15.0,0.0,"Census Tract 114.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.28197260299989, 43.15383728438441]]"
,,,,,,,115.03,115.03,78317.32174562,,,,25,8347,1_115.03,1_115.03,1,1,,"Census Tract 1, Dane County, Wisconsin",,78317.32174562474,,,,,"Census Tract 115.03, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.23749904132636, 43.20872230375719]]"
,,,,,,,115.04,115.04,69973.32647194,,,,26,8454,1_115.04,1_115.04,1,1,,"Census Tract 1, Dane County, Wisconsin",,69973.32647193954,,,,,"Census Tract 115.04, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.25211335279911, 43.18349381398255]]"
,,,,,,,115.05,115.05,76649.95661114,,,,27,8561,1_115.05,1_115.05,1,1,,"Census Tract 1, Dane County, Wisconsin",,76649.95661114393,,,,,"Census Tract 115.05, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.22544473916422, 43.18643671075354]]"
,,,,,,,115.06,115.06,70219.07768274,,,,28,8668,1_115.06,1_115.06,1,1,,"Census Tract 1, Dane County, Wisconsin",,70219.07768274003,,,,,"Census Tract 115.06, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.24105102964236, 43.170397951975616]]"
,,,,,,,116,116,85452.28908724,,,,29,8775,1_116,1_116,1,1,,"Census Tract 1, Dane County, Wisconsin",,85452.28908723951,,,,,"Census Tract 116, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.19433303299523, 43.1951729728011]]"
,,,,,,,117,117,80372.09708606,,,,30,8882,1_117,1_117,1,1,,"Census Tract 1, Dane County, Wisconsin",,80372.09708605727,,,,,"Census Tract 117, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.186934248484, 43.145873140732846]]"
,,,,,,,118,118,116216.16712472,,,,31,8989,1_118,1_118,1,1,,"Census Tract 1, Dane County, Wisconsin",,116216.16712471555,,,,,"Census Tract 118, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.06854924055429, 43.196481656087336]]"
,,,,,,,119,119,110322.98424684,,,,32,9096,1_119,1_119,1,1,,"Census Tract 1, Dane County, Wisconsin",,110322.984246839,,,,,"Census Tract 119, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.07112852227132, 43.0219641267581]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,19681.14869966,25.0,0.0,0.0,33,2462,1_12,1_12,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,19681.148699661295,0.0,0.0,25.0,0.0,"Census Tract 12, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.4069760746376, 43.06293811581243]]"
,,,,,,,120.01,120.01,73892.96825231,,,,34,9203,1_120.01,1_120.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,73892.96825230934,,,,,"Census Tract 120.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.19900337603927, 43.0907018109539]]"
,,,,,,,120.02,120.02,81264.06856132,,,,35,9310,1_120.02,1_120.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,81264.06856132447,,,,,"Census Tract 120.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.18652941506409, 43.01347521566673]]"
,,,,,,,121,121,120374.29075504,,,,36,9417,1_121,1_121,1,1,,"Census Tract 1, Dane County, Wisconsin",,120374.29075504161,,,,,"Census Tract 121, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.11376870984941, 42.886514962513786]]"
,,,,,,,122.01,122.01,92873.78440007,,,,37,9524,1_122.01,1_122.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,92873.78440006985,,,,,"Census Tract 122.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.19805340181033, 42.92965235806585]]"
,,,,,,,122.02,122.02,85078.39393026,,,,38,9631,1_122.02,1_122.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,85078.3939302609,,,,,"Census Tract 122.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.23708555967576, 42.928357598294944]]"
,,,,,,,123,123,96408.94793009,,,,39,9738,1_123,1_123,1,1,,"Census Tract 1, Dane County, Wisconsin",,96408.9479300901,,,,,"Census Tract 123, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.21476220973003, 42.90029700746497]]"
,,,,,,,124,124,83586.61168442,,,,40,9845,1_124,1_124,1,1,,"Census Tract 1, Dane County, Wisconsin",,83586.61168442319,,,,,"Census Tract 124, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.3090609630939, 42.888826045844205]]"
,,,,,,,125.01,125.01,65280.23452444,,,,41,9952,1_125.01,1_125.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,65280.234524438325,,,,,"Census Tract 125.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.36102309376231, 42.924723645865726]]"
,,,,,,,125.02,125.02,56247.00841633,,,,42,10059,1_125.02,1_125.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,56247.00841632769,,,,,"Census Tract 125.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.40547430988612, 42.93739836525636]]"
,,,,,,,126,126,83066.84200324,,,,43,10166,1_126,1_126,1,1,,"Census Tract 1, Dane County, Wisconsin",,83066.8420032399,,,,,"Census Tract 126, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.66210006358027, 42.90085700197445]]"
,,,,,,,127,127,80252.22722574,,,,44,10273,1_127,1_127,1,1,,"Census Tract 1, Dane County, Wisconsin",,80252.22722573501,,,,,"Census Tract 127, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.72020235294193, 42.955617070871774]]"
,,,,,,,128,128,73643.53918726,,,,45,10380,1_128,1_128,1,1,,"Census Tract 1, Dane County, Wisconsin",,73643.53918726365,,,,,"Census Tract 128, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.72600908641841, 42.99909353349998]]"
,,,,,,,129,129,58769.12636668,,,,46,10487,1_129,1_129,1,1,,"Census Tract 1, Dane County, Wisconsin",,58769.12636668208,,,,,"Census Tract 129, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.66250724497841, 43.16785229000725]]"
,,,,,,,13,13,25050.41849214,,,,47,2569,1_13,1_13,1,1,,"Census Tract 1, Dane County, Wisconsin",,25050.418492137185,,,,,"Census Tract 13, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.39094727243585, 43.053098773520574]]"
,,,,,,,130,130,47020.62587951,,,,48,10594,1_130,1_130,1,1,,"Census Tract 1, Dane County, Wisconsin",,47020.62587950879,,,,,"Census Tract 130, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.6434926633523, 43.12125694633604]]"
,,,,,,,131,131,87499.88764228,,,,49,10701,1_131,1_131,1,1,,"Census Tract 1, Dane County, Wisconsin",,87499.88764228341,,,,,"Census Tract 131, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.77489222244071, 43.1804526023612]]"
,,,,,,,132,132,65221.86627795,,,,50,10808,1_132,1_132,1,1,,"Census Tract 1, Dane County, Wisconsin",,65221.86627794831,,,,,"Census Tract 132, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.42247417607545, 43.2576262118531]]"
,,,,,,,133.01,133.01,72168.81227414,,,,51,10915,1_133.01,1_133.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,72168.81227414354,,,,,"Census Tract 133.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.32007338725305, 43.24502906192615]]"
,,,,,,,133.02,133.02,68494.08842467,,,,52,11022,1_133.02,1_133.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,68494.08842466913,,,,,"Census Tract 133.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.35384056014983, 43.248446525465454]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,137,44036.80290637,15.0,0.0,0.0,53,11129,1_137,1_137,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,44036.8029063698,0.0,0.0,15.0,0.0,"Census Tract 137, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.54113251471868, 42.97216258397737]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,14.01,27417.48913395,20.0,0.0,0.0,54,2676,1_14.01,1_14.01,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,27417.489133947216,0.0,0.0,20.0,0.0,"Census Tract 14.01, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.38712931573009, 43.044594552333876]]"
,,,,,,,14.02,14.02,20882.11336016,,,,55,2783,1_14.02,1_14.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,20882.11336015537,,,,,"Census Tract 14.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.42231015221031, 43.040895313626116]]"
,,,,,,,14.03,14.03,28732.74493959,,,,56,2890,1_14.03,1_14.03,1,1,,"Census Tract 1, Dane County, Wisconsin",,28732.7449395915,,,,,"Census Tract 14.03, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.41467673587252, 43.017885822944216]]"
,,,,,,,15.01,15.01,34929.76208453,,,,57,2997,1_15.01,1_15.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,34929.762084532435,,,,,"Census Tract 15.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.3536425560347, 43.04807847807063]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,15.02,37489.12567752,10.0,0.0,0.0,58,3104,1_15.02,1_15.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,37489.12567751792,0.0,0.0,10.0,0.0,"Census Tract 15.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.35067864168589, 43.03586360301233]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,16.03,21646.0820654,30.0,0.0,0.0,59,3211,1_16.03,1_16.03,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,21646.082065402607,0.0,0.0,30.0,0.0,"Census Tract 16.03, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.39542886592693, 43.07340489334585]]"
,,,,,,,16.04,16.04,22338.5100626,,,,60,3318,1_16.04,1_16.04,1,1,,"Census Tract 1, Dane County, Wisconsin",,22338.510062600046,,,,,"Census Tract 16.04, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.39223017919251, 43.07662091469569]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,16.05,23588.51536122,10.0,0.0,0.0,61,3425,1_16.05,1_16.05,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,23588.515361218593,0.0,0.0,10.0,0.0,"Census Tract 16.05, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.3896333883637, 43.067582309252344]]"
,,,,,,,16.06,16.06,21815.74165842,,,,62,3532,1_16.06,1_16.06,1,1,,"Census Tract 1, Dane County, Wisconsin",,21815.74165841843,,,,,"Census Tract 16.06, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.39563303302576, 43.070141682561136]]"
0.0,30.0,0.0,0.0,0.0,0.0,0.0,17.04,17.04,24136.38845434,0.0,0.0,0.0,63,3639,1_17.04,1_17.04,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,24136.388454344815,0.0,0.0,30.0,0.0,"Census Tract 17.04, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.3860984031346, 43.07291875475244]]"
0.0,10.0,10.0,0.0,0.0,0.0,0.0,17.05,17.05,25917.16024796,35.0,0.0,0.0,64,3746,1_17.05,1_17.05,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,25917.160247959997,0.0,0.0,55.0,0.0,"Census Tract 17.05, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.37892230612321, 43.07551218140237]]"
,,,,,,,18.02,18.02,28414.56601804,,,,65,3853,1_18.02,1_18.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,28414.56601803932,,,,,"Census Tract 18.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.36972857092232, 43.09184643825339]]"
,,,,,,,18.04,18.04,29332.89326962,,,,66,3960,1_18.04,1_18.04,1,1,,"Census Tract 1, Dane County, Wisconsin",,29332.893269619108,,,,,"Census Tract 18.04, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.36597082626064, 43.08957996582616]]"
,,,,,,,19,19,30262.08220044,,,,67,4067,1_19,1_19,1,1,,"Census Tract 1, Dane County, Wisconsin",,30262.082200441284,,,,,"Census Tract 19, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.36217771270263, 43.08554991980867]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.01,5526.01027984,35.0,0.0,0.0,68,108,1_2.01,1_2.01,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,5526.010279837031,0.0,0.0,35.0,0.0,"Census Tract 2.01, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.47708791071538, 43.06782491613173]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.02,7200.81075726,15.0,0.0,0.0,69,215,1_2.02,1_2.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,7200.81075726169,0.0,0.0,15.0,0.0,"Census Tract 2.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.49356321971818, 43.06834581239838]]"
,,,,,,,2.04,2.04,11354.44413521,,,,70,322,1_2.04,1_2.04,1,1,,"Census Tract 1, Dane County, Wisconsin",,11354.444135209917,,,,,"Census Tract 2.04, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.51259475206362, 43.067881727648945]]"
,,,,,,,2.05,2.05,5772.65224376,,,,71,429,1_2.05,1_2.05,1,1,,"Census Tract 1, Dane County, Wisconsin",,5772.652243760165,,,,,"Census Tract 2.05, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.49698495276299, 43.082379657389616]]"
0.0,10.0,0.0,0.0,0.0,0.0,0.0,20,20,36645.3059279,20.0,0.0,0.0,72,4174,1_20,1_20,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,36645.30592789863,0.0,0.0,30.0,0.0,"Census Tract 20, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.33976994620932, 43.09802776728962]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,33096.12033391,25.0,0.0,0.0,73,4281,1_21,1_21,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,33096.120333907405,0.0,0.0,25.0,0.0,"Census Tract 21, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.35498847450728, 43.10434495241934]]"
,,,,,,,22,22,33239.18861638,,,,74,4388,1_22,1_22,1,1,,"Census Tract 1, Dane County, Wisconsin",,33239.18861638489,,,,,"Census Tract 22, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.36236944652443, 43.121105967515604]]"
,,,,,,,23.01,23.01,31520.94627546,,,,75,4495,1_23.01,1_23.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,31520.94627545916,,,,,"Census Tract 23.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.37868152300673, 43.13250683258609]]"
0.0,0.0,15.0,0.0,0.0,0.0,0.0,23.02,23.02,28268.35646195,0.0,0.0,0.0,76,4602,1_23.02,1_23.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,28268.356461948726,0.0,0.0,15.0,0.0,"Census Tract 23.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.40035422962426, 43.137635250808565]]"
,,,,,,,24.01,24.01,34394.43247293,,,,77,4709,1_24.01,1_24.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,34394.432472931236,,,,,"Census Tract 24.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.37754398793685, 43.14429581837847]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,24.02,35980.61236229,10.0,0.0,0.0,78,4816,1_24.02,1_24.02,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,35980.61236229199,0.0,0.0,10.0,0.0,"Census Tract 24.02, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.36317378150443, 43.13756448281996]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25,40374.84028685,60.0,0.0,0.0,79,4923,1_25,1_25,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,40374.840286852945,0.0,0.0,60.0,0.0,"Census Tract 25, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.33952125118142, 43.13150412523105]]"
,,,,,,,26.01,26.01,41639.55666735,,,,80,5030,1_26.01,1_26.01,1,1,,"Census Tract 1, Dane County, Wisconsin",,41639.55666734939,,,,,"Census Tract 26.01, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.32437481157999, 43.111270326144165]]"
,,,,,,,26.02,26.02,48639.13554929,,,,81,5137,1_26.02,1_26.02,1,1,,"Census Tract 1, Dane County, Wisconsin",,48639.13554928972,,,,,"Census Tract 26.02, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.31075223252628, 43.140002576846676]]"
,,,,,,,26.03,26.03,48187.49318096,,,,82,5244,1_26.03,1_26.03,1,1,,"Census Tract 1, Dane County, Wisconsin",,48187.49318095896,,,,,"Census Tract 26.03, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.30131269241855, 43.117654094775716]]"
,,,,,,,27,27,40964.83980953,,,,83,5351,1_27,1_27,1,1,,"Census Tract 1, Dane County, Wisconsin",,40964.8398095308,,,,,"Census Tract 27, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.32283821884667, 43.09431263013957]]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28,42091.90837938,10.0,0.0,0.0,84,5458,1_28,1_28,1,1,0.0,"Census Tract 1, Dane County, Wisconsin",0.0,42091.90837937751,0.0,0.0,10.0,0.0,"Census Tract 28, Dane County, Wisconsin",0.0,0.0,"[[-89.47539185715189, 43.08293455103483], [-89.31807323876595, 43.07684208591659]]"
,,,,,,,29,29,43114.6066171,,,,85,5565,1_29,1_29,1,1,,"Census Tract 1, Dane County, Wisconsin",,43114.606617103214,,,,,"Census Tract 29, Dane County, Wisconsin",,,"[[-89.47539185715189, 43.08293455103483], [-89.3173082352867, 43.059280106231746]]"
